"Habit"	"SUBSECTION"	"abun"
"S.BD"	"221Bd"	7.02
"S.BD"	"221Da"	6.84
"S.BD"	"221Db"	6.23
"S.BD"	"221Dc"	7.16
"S.BD"	"221Dd"	5.77
"S.BD"	"221De"	5.92
"S.BD"	"221Ea"	6.90
"S.BD"	"221Eb"	4.53
"S.BD"	"221Ec"	4.95
"S.BD"	"221Ed"	4.78
"S.BD"	"221Ee"	5.28
"S.BD"	"221Ef"	5.24
"S.BD"	"221Eg"	4.89
"S.BD"	"221Ej"	5.16
"S.BD"	"221En"	4.84
"S.BD"	"221Fa"	6.85
"S.BD"	"221Fb"	7.12
"S.BD"	"221Fc"	6.38
"S.BD"	"221Ha"	4.76
"S.BD"	"221Hb"	5.00
"S.BD"	"221Hc"	5.40
"S.BD"	"221Hd"	5.32
"S.BD"	"221He"	5.16
"S.BD"	"221Ja"	5.20
"S.BD"	"221Jb"	5.80
"S.BD"	"221Jc"	5.85
"S.BD"	"222Ha"	5.31
"S.BD"	"222Hb"	4.78
"S.BD"	"222Hc"	5.19
"S.BD"	"222Hd"	5.50
"S.BD"	"222He"	4.90
"S.BD"	"222Hf"	4.49
"S.BD"	"222Ia"	6.76
"S.BD"	"222Ib"	6.92
"S.BD"	"222Ic"	6.34
"S.BD"	"222Id"	6.54
"S.BD"	"222Ie"	7.44
"S.BD"	"222Ja"	6.12
"S.BD"	"222Jb"	6.12
"S.BD"	"222Jc"	6.47
"S.BD"	"222Je"	6.14
"S.BD"	"222Jf"	6.91
"S.BD"	"222Jg"	6.19
"S.BD"	"222Jh"	6.17
"S.BD"	"222Ji"	5.87
"S.BD"	"222Kb"	7.17
"S.BD"	"222Kc"	7.29
"S.BD"	"222Kd"	7.02
"S.BD"	"222Ke"	6.84
"S.BD"	"222Kf"	5.97
"S.BD"	"222Kg"	6.09
"S.BD"	"222Kh"	5.86
"S.BD"	"222Ki"	6.09
"S.BD"	"222Kj"	5.62
"S.BD"	"222La"	7.10
"S.BD"	"222Lb"	6.68
"S.BD"	"222Lc"	5.92
"S.BD"	"222Ld"	6.34
"S.BD"	"222Le"	6.39
"S.BD"	"222Lf"	5.71
"S.BD"	"222Ma"	6.64
"S.BD"	"222Mb"	5.60
"S.BD"	"222Mc"	7.61
"S.BD"	"222Md"	6.87
"S.BD"	"222Me"	5.34
"S.BD"	"222Na"	6.64
"S.BD"	"222Ra"	7.49
"S.BD"	"222Rb"	7.72
"S.BD"	"222Ua"	5.98
"S.BD"	"222Ub"	6.59
"S.BD"	"222Uc"	5.59
"S.BD"	"222Ud"	6.96
"S.BD"	"222Ue"	6.47
"S.BD"	"223Aa"	4.27
"S.BD"	"223Ab"	3.98
"S.BD"	"223Ac"	3.99
"S.BD"	"223Ad"	4.08
"S.BD"	"223Ae"	3.83
"S.BD"	"223Af"	4.12
"S.BD"	"223Ag"	4.40
"S.BD"	"223Ah"	4.29
"S.BD"	"223Ai"	4.33
"S.BD"	"223Aj"	4.05
"S.BD"	"223Ak"	4.16
"S.BD"	"223Al"	4.07
"S.BD"	"223Am"	4.06
"S.BD"	"223An"	4.32
"S.BD"	"223Ao"	3.91
"S.BD"	"223Ap"	4.00
"S.BD"	"223Aq"	3.86
"S.BD"	"223Ba"	4.84
"S.BD"	"223Bb"	3.42
"S.BD"	"223Bc"	4.50
"S.BD"	"223Bd"	4.78
"S.BD"	"223Da"	3.74
"S.BD"	"223Db"	3.54
"S.BD"	"223Dc"	3.63
"S.BD"	"223Dd"	3.38
"S.BD"	"223De"	4.36
"S.BD"	"223Df"	4.39
"S.BD"	"223Dg"	3.45
"S.BD"	"223Dh"	3.99
"S.BD"	"223Di"	3.90
"S.BD"	"223Dj"	4.04
"S.BD"	"223Ea"	4.29
"S.BD"	"223Eb"	5.13
"S.BD"	"223Ec"	4.69
"S.BD"	"223Ed"	4.29
"S.BD"	"223Ee"	4.99
"S.BD"	"223Ef"	4.89
"S.BD"	"223Eg"	4.20
"S.BD"	"223Eh"	3.68
"S.BD"	"223Fa"	4.54
"S.BD"	"223Fb"	4.28
"S.BD"	"223Fc"	4.45
"S.BD"	"223Fd"	4.68
"S.BD"	"223Fe"	5.46
"S.BD"	"223Ff"	5.16
"S.BD"	"223Ga"	3.74
"S.BD"	"223Gb"	3.77
"S.BD"	"223Gc"	3.73
"S.BD"	"223Gd"	3.56
"S.BD"	"223Ge"	3.80
"S.BD"	"231Aa"	5.12
"S.BD"	"231Ab"	5.18
"S.BD"	"231Ac"	5.58
"S.BD"	"231Ad"	5.61
"S.BD"	"231Ae"	5.16
"S.BD"	"231Af"	4.94
"S.BD"	"231Ag"	5.98
"S.BD"	"231Ah"	5.71
"S.BD"	"231Ai"	5.41
"S.BD"	"231Aj"	5.40
"S.BD"	"231Ba"	4.31
"S.BD"	"231Bb"	4.07
"S.BD"	"231Bc"	4.36
"S.BD"	"231Bd"	4.75
"S.BD"	"231Be"	5.08
"S.BD"	"231Bf"	4.42
"S.BD"	"231Bj"	4.27
"S.BD"	"231Bk"	4.39
"S.BD"	"231Bl"	4.48
"S.BD"	"231Ca"	5.35
"S.BD"	"231Cb"	5.83
"S.BD"	"231Cc"	5.40
"S.BD"	"231Cd"	5.12
"S.BD"	"231Ce"	4.89
"S.BD"	"231Cf"	5.47
"S.BD"	"231Cg"	5.29
"S.BD"	"231Da"	5.40
"S.BD"	"231Db"	5.12
"S.BD"	"231Dc"	5.14
"S.BD"	"231Dd"	5.68
"S.BD"	"231De"	5.37
"S.BD"	"231Ea"	3.73
"S.BD"	"231Eb"	4.21
"S.BD"	"231Ec"	3.79
"S.BD"	"231Ee"	3.80
"S.BD"	"231Ef"	3.37
"S.BD"	"231Eg"	3.56
"S.BD"	"231Ej"	3.62
"S.BD"	"231Ek"	3.94
"S.BD"	"231Eo"	3.51
"S.BD"	"231Ga"	4.24
"S.BD"	"231Gb"	3.85
"S.BD"	"231Gc"	3.85
"S.BD"	"231Ha"	3.42
"S.BD"	"231Hb"	3.99
"S.BD"	"231Hc"	3.70
"S.BD"	"231Hd"	3.93
"S.BD"	"231He"	3.71
"S.BD"	"231Hf"	3.60
"S.BD"	"231Hg"	3.83
"S.BD"	"231Hh"	3.78
"S.BD"	"231Hi"	3.45
"S.BD"	"231Ia"	6.08
"S.BD"	"231Ib"	5.52
"S.BD"	"231Ic"	5.52
"S.BD"	"231Id"	5.65
"S.BD"	"231Ie"	5.39
"S.BD"	"231If"	5.72
"S.BD"	"231Ig"	5.55
"S.BD"	"232Ab"	5.75
"S.BD"	"232Ac"	6.02
"S.BD"	"232Ad"	5.70
"S.BD"	"232Ba"	3.99
"S.BD"	"232Bc"	3.54
"S.BD"	"232Bg"	3.66
"S.BD"	"232Bh"	3.97
"S.BD"	"232Bi"	4.07
"S.BD"	"232Bj"	3.99
"S.BD"	"232Bk"	4.13
"S.BD"	"232Bl"	4.62
"S.BD"	"232Bm"	4.89
"S.BD"	"232Bn"	4.62
"S.BD"	"232Bo"	4.90
"S.BD"	"232Bp"	4.46
"S.BD"	"232Bs"	4.08
"S.BD"	"232Ca"	4.75
"S.BD"	"232Cb"	4.47
"S.BD"	"232Cc"	5.08
"S.BD"	"232Cd"	4.65
"S.BD"	"232Ce"	4.29
"S.BD"	"232Cf"	4.97
"S.BD"	"232Cg"	5.15
"S.BD"	"232Da"	2.49
"S.BD"	"232Db"	3.38
"S.BD"	"232Ea"	2.48
"S.BD"	"232Eb"	2.46
"S.BD"	"232Ef"	2.73
"S.BD"	"232Fa"	3.28
"S.BD"	"232Fb"	2.92
"S.BD"	"232Fc"	3.32
"S.BD"	"232Fe"	3.55
"S.BD"	"232Ff"	3.27
"S.BD"	"232Ga"	3.20
"S.BD"	"232Gb"	2.72
"S.BD"	"232Gc"	3.16
"S.BD"	"232Gd"	2.94
"S.BD"	"232Ha"	5.61
"S.BD"	"232Hb"	5.09
"S.BD"	"232Hc"	5.19
"S.BD"	"232Hd"	5.17
"S.BD"	"232Ia"	5.28
"S.BD"	"232Ib"	5.42
"S.BD"	"232Ja"	5.00
"S.BD"	"232Jb"	5.29
"S.BD"	"232Jc"	4.81
"S.BD"	"232Jd"	5.08
"S.BD"	"232Je"	4.88
"S.BD"	"232Jf"	4.80
"S.BD"	"232Jg"	4.88
"S.BD"	"232Ka"	4.33
"S.BD"	"232Kb"	3.53
"S.BD"	"232La"	3.59
"S.BD"	"232Lb"	3.69
"S.BD"	"232Lc"	3.97
"S.BD"	"234Aa"	2.90
"S.BD"	"234Ad"	3.42
"S.BD"	"234Ah"	3.02
"S.BD"	"234Ca"	2.51
"S.BD"	"234Cb"	2.32
"S.BD"	"234Cc"	2.36
"S.BD"	"234Cd"	2.43
"S.BD"	"234Da"	3.13
"S.BD"	"234Db"	3.60
"S.BD"	"234Dc"	3.63
"S.BD"	"234Do"	3.38
"S.BD"	"234Ea"	3.34
"S.BD"	"234Eb"	3.27
"S.BD"	"234Ec"	3.78
"S.BD"	"242Aa"	6.81
"S.BD"	"242Ab"	7.34
"S.BD"	"242Ac"	5.07
"S.BD"	"242Ad"	5.88
"S.BD"	"242Ae"	7.02
"S.BD"	"242Af"	6.98
"S.BD"	"242Ag"	6.96
"S.BD"	"242Ah"	7.66
"S.BD"	"242Ai"	7.42
"S.BD"	"242Ba"	6.16
"S.BD"	"242Bb"	6.15
"S.BD"	"242Bd"	5.93
"S.BD"	"251Aa"	5.43
"S.BD"	"251Ab"	5.01
"S.BD"	"251Ba"	4.56
"S.BD"	"251Bb"	3.74
"S.BD"	"251Bd"	4.02
"S.BD"	"251Be"	3.79
"S.BD"	"251Bf"	4.29
"S.BD"	"251Ca"	4.88
"S.BD"	"251Cb"	4.67
"S.BD"	"251Cc"	5.12
"S.BD"	"251Cd"	4.48
"S.BD"	"251Ce"	4.14
"S.BD"	"251Cf"	4.22
"S.BD"	"251Cg"	4.32
"S.BD"	"251Ch"	4.76
"S.BD"	"251Ci"	4.07
"S.BD"	"251Cj"	3.93
"S.BD"	"251Ck"	3.76
"S.BD"	"251Cl"	4.93
"S.BD"	"251Cm"	4.97
"S.BD"	"251Da"	4.45
"S.BD"	"251Db"	4.23
"S.BD"	"251Dc"	4.75
"S.BD"	"251Dd"	4.95
"S.BD"	"251De"	4.33
"S.BD"	"251Df"	3.70
"S.BD"	"251Dg"	5.44
"S.BD"	"251Dh"	5.77
"S.BD"	"251Ea"	3.83
"S.BD"	"251Eb"	3.97
"S.BD"	"251Fa"	4.14
"S.BD"	"251Fb"	4.31
"S.BD"	"251Fc"	3.32
"S.BD"	"251Fd"	4.31
"S.BD"	"251Ha"	4.06
"S.BD"	"251Hb"	3.86
"S.BD"	"251Hc"	3.47
"S.BD"	"251Hd"	3.98
"S.BD"	"255Aa"	3.51
"S.BD"	"255Ab"	3.52
"S.BD"	"255Ac"	3.32
"S.BD"	"255Ad"	3.47
"S.BD"	"255Ae"	3.08
"S.BD"	"255Af"	3.35
"S.BD"	"255Am"	3.76
"S.BD"	"255Ba"	2.75
"S.BD"	"255Ca"	2.50
"S.BD"	"255Cc"	2.56
"S.BD"	"255Cd"	2.46
"S.BD"	"255Ce"	2.90
"S.BD"	"255Cf"	2.15
"S.BD"	"255Cg"	1.86
"S.BD"	"255Ch"	2.82
"S.BD"	"255Da"	2.40
"S.BD"	"255Db"	2.13
"S.BD"	"255Dc"	2.29
"S.BD"	"255Dd"	2.12
"S.BD"	"255Ea"	3.13
"S.BD"	"255Eb"	2.88
"S.BD"	"255Ec"	2.96
"S.BD"	"255Ed"	2.97
"S.BD"	"255Ee"	2.94
"S.BD"	"261Aa"	3.82
"S.BD"	"261Ab"	4.09
"S.BD"	"261Ac"	4.03
"S.BD"	"261Ae"	3.79
"S.BD"	"261Af"	3.99
"S.BD"	"261Ag"	3.92
"S.BD"	"261Ah"	3.83
"S.BD"	"261Aj"	3.82
"S.BD"	"261Ak"	4.24
"S.BD"	"261Al"	4.57
"S.BD"	"261Ba"	4.79
"S.BD"	"261Bb"	4.62
"S.BD"	"261Bc"	4.79
"S.BD"	"261Bd"	4.25
"S.BD"	"261Be"	4.52
"S.BD"	"261Bf"	4.95
"S.BD"	"261Bg"	5.21
"S.BD"	"261Bh"	4.97
"S.BD"	"261Bi"	5.59
"S.BD"	"261Bj"	5.60
"S.BD"	"262Aa"	4.71
"S.BD"	"262Ac"	4.28
"S.BD"	"262Ad"	4.29
"S.BD"	"262Af"	4.17
"S.BD"	"262Ag"	4.59
"S.BD"	"262Ah"	4.08
"S.BD"	"262Ai"	3.80
"S.BD"	"262Aj"	3.28
"S.BD"	"262Al"	3.25
"S.BD"	"262Ao"	3.53
"S.BD"	"262Aq"	3.73
"S.BD"	"262As"	2.88
"S.BD"	"262At"	3.31
"S.BD"	"262Au"	4.80
"S.BD"	"262Av"	3.91
"S.BD"	"262Aw"	4.60
"S.BD"	"262Ax"	4.95
"S.BD"	"262Ay"	4.97
"S.BD"	"262Az"	4.96
"S.BD"	"263Ab"	4.81
"S.BD"	"263Ae"	4.39
"S.BD"	"263Af"	4.39
"S.BD"	"263Ag"	4.26
"S.BD"	"263Aj"	3.91
"S.BD"	"263Al"	3.90
"S.BD"	"263Am"	3.90
"S.BD"	"313Aa"	4.78
"S.BD"	"313Ab"	4.65
"S.BD"	"313Ac"	4.46
"S.BD"	"313Ad"	4.68
"S.BD"	"313Ae"	4.48
"S.BD"	"313Ag"	4.21
"S.BD"	"313Ah"	4.41
"S.BD"	"313Ai"	4.54
"S.BD"	"313Aj"	4.53
"S.BD"	"313Ak"	4.62
"S.BD"	"313Al"	4.87
"S.BD"	"313Am"	4.11
"S.BD"	"313An"	4.62
"S.BD"	"313Ao"	4.30
"S.BD"	"313Ap"	4.07
"S.BD"	"313Aq"	4.61
"S.BD"	"313Ar"	4.11
"S.BD"	"313As"	4.11
"S.BD"	"313At"	4.62
"S.BD"	"313Ba"	4.13
"S.BD"	"313Bc"	4.28
"S.BD"	"313Bd"	4.47
"S.BD"	"313Be"	4.70
"S.BD"	"313Bo"	4.58
"S.BD"	"313Bp"	4.66
"S.BD"	"313Bs"	4.75
"S.BD"	"313Ca"	4.40
"S.BD"	"313Cb"	4.17
"S.BD"	"313Cc"	4.24
"S.BD"	"313Cd"	4.20
"S.BD"	"313Da"	4.09
"S.BD"	"313Db"	4.08
"S.BD"	"313Dc"	4.10
"S.BD"	"313De"	4.11
"S.BD"	"313Df"	4.11
"S.BD"	"315Aa"	3.97
"S.BD"	"315Ab"	3.40
"S.BD"	"315Ad"	4.66
"S.BD"	"315Ba"	3.79
"S.BD"	"315Bb"	3.45
"S.BD"	"315Bc"	4.59
"S.BD"	"315Bd"	4.30
"S.BD"	"315Cb"	3.51
"S.BD"	"315Cc"	4.31
"S.BD"	"315Cd"	3.83
"S.BD"	"315Ce"	3.80
"S.BD"	"315Cf"	4.08
"S.BD"	"315Da"	3.13
"S.BD"	"315Db"	3.45
"S.BD"	"315Dc"	2.84
"S.BD"	"315Ea"	2.56
"S.BD"	"315Eb"	2.84
"S.BD"	"315Ec"	3.02
"S.BD"	"315Ed"	2.65
"S.BD"	"315Ef"	2.92
"S.BD"	"315Eg"	2.73
"S.BD"	"315Fb"	3.98
"S.BD"	"315Fc"	3.53
"S.BD"	"315Ga"	3.17
"S.BD"	"315Ha"	4.83
"S.BD"	"315Hb"	4.67
"S.BD"	"321Aa"	3.97
"S.BD"	"321Ab"	4.13
"S.BD"	"321Ac"	4.02
"S.BD"	"321Ad"	4.74
"S.BD"	"321Ae"	4.18
"S.BD"	"321Af"	4.56
"S.BD"	"321Ag"	4.40
"S.BD"	"321Ah"	4.29
"S.BD"	"321Ai"	4.72
"S.BD"	"321Aj"	4.64
"S.BD"	"321Ak"	4.72
"S.BD"	"321Al"	3.68
"S.BD"	"321Am"	4.39
"S.BD"	"321Ba"	3.55
"S.BD"	"322Aa"	5.03
"S.BD"	"322Ab"	5.02
"S.BD"	"322Ac"	4.82
"S.BD"	"322Ad"	5.02
"S.BD"	"322Ae"	5.03
"S.BD"	"322Af"	5.01
"S.BD"	"322Ag"	5.02
"S.BD"	"322Ah"	5.01
"S.BD"	"322Ai"	5.01
"S.BD"	"322Aj"	5.04
"S.BD"	"322Ak"	5.13
"S.BD"	"322Al"	5.02
"S.BD"	"322Am"	5.00
"S.BD"	"322An"	5.01
"S.BD"	"322Ao"	5.01
"S.BD"	"322Ap"	5.43
"S.BD"	"322Aq"	4.48
"S.BD"	"322Ar"	5.30
"S.BD"	"322As"	4.84
"S.BD"	"322At"	5.42
"S.BD"	"322Au"	4.87
"S.BD"	"322Av"	4.80
"S.BD"	"322Aw"	4.17
"S.BD"	"322Ax"	4.29
"S.BD"	"322Ay"	5.02
"S.BD"	"322Az"	5.01
"S.BD"	"322Ba"	5.14
"S.BD"	"322Bb"	5.53
"S.BD"	"322Bc"	5.54
"S.BD"	"322Bd"	5.65
"S.BD"	"322Be"	5.80
"S.BD"	"322Bf"	5.14
"S.BD"	"322Bh"	5.03
"S.BD"	"322Ca"	5.64
"S.BD"	"322Cb"	5.83
"S.BD"	"322Cc"	6.18
"S.BD"	"322Cd"	6.17
"S.BD"	"322Ce"	6.14
"S.BD"	"331Aa"	6.36
"S.BD"	"331Ac"	6.19
"S.BD"	"331Af"	5.60
"S.BD"	"331Ai"	5.29
"S.BD"	"331Ba"	3.92
"S.BD"	"331Bc"	4.73
"S.BD"	"331Bd"	4.23
"S.BD"	"331Be"	3.17
"S.BD"	"331Ca"	3.92
"S.BD"	"331Cb"	3.78
"S.BD"	"331Cc"	3.51
"S.BD"	"331Cd"	3.26
"S.BD"	"331Ce"	3.81
"S.BD"	"331Cf"	3.68
"S.BD"	"331Da"	5.49
"S.BD"	"331Db"	5.27
"S.BD"	"331Dh"	5.13
"S.BD"	"331Ea"	4.15
"S.BD"	"331Fb"	4.35
"S.BD"	"331Fd"	5.33
"S.BD"	"331Fe"	4.82
"S.BD"	"331Ff"	4.71
"S.BD"	"331Fh"	4.66
"S.BD"	"331Fj"	3.93
"S.BD"	"331Fk"	3.89
"S.BD"	"331Fm"	3.90
"S.BD"	"331Fn"	3.57
"S.BD"	"331Fr"	3.52
"S.BD"	"331Fs"	4.81
"S.BD"	"331Ft"	4.26
"S.BD"	"331Fu"	4.55
"S.BD"	"331Fv"	4.81
"S.BD"	"331Gb"	4.24
"S.BD"	"331Gd"	4.01
"S.BD"	"331Ge"	4.15
"S.BD"	"331Gf"	4.14
"S.BD"	"331Gg"	4.51
"S.BD"	"331Gi"	4.05
"S.BD"	"331Ha"	4.08
"S.BD"	"331Hb"	4.18
"S.BD"	"331Hc"	4.16
"S.BD"	"331He"	4.71
"S.BD"	"331Hf"	3.69
"S.BD"	"331Ia"	4.80
"S.BD"	"331Ie"	3.44
"S.BD"	"331If"	4.43
"S.BD"	"331Ig"	4.08
"S.BD"	"331Ih"	4.30
"S.BD"	"331Ii"	4.83
"S.BD"	"331Ja"	4.86
"S.BD"	"331Jb"	4.80
"S.BD"	"331Jc"	4.89
"S.BD"	"331Jd"	4.69
"S.BD"	"331Ka"	4.43
"S.BD"	"331Kb"	4.33
"S.BD"	"331Kd"	4.98
"S.BD"	"331Ke"	4.33
"S.BD"	"331Kf"	4.09
"S.BD"	"331Kh"	5.96
"S.BD"	"331Ki"	4.84
"S.BD"	"331Kj"	5.34
"S.BD"	"331La"	4.24
"S.BD"	"331Ma"	4.55
"S.BD"	"331Mc"	4.40
"S.BD"	"331Md"	4.08
"S.BD"	"331Me"	4.05
"S.BD"	"331Mf"	4.12
"S.BD"	"331Mh"	3.92
"S.BD"	"331Mi"	3.83
"S.BD"	"331Na"	5.57
"S.BD"	"331Nb"	5.24
"S.BD"	"331Nc"	4.42
"S.BD"	"332Aa"	4.62
"S.BD"	"332Ab"	5.50
"S.BD"	"332Ac"	4.63
"S.BD"	"332Ad"	4.46
"S.BD"	"332Ae"	5.93
"S.BD"	"332Ba"	3.66
"S.BD"	"332Bb"	3.66
"S.BD"	"332Bc"	3.87
"S.BD"	"332Bd"	3.84
"S.BD"	"332Be"	3.90
"S.BD"	"332Ca"	3.67
"S.BD"	"332Cb"	3.84
"S.BD"	"332Cc"	3.96
"S.BD"	"332Cd"	3.55
"S.BD"	"332Ce"	3.78
"S.BD"	"332Cf"	3.93
"S.BD"	"332Da"	4.66
"S.BD"	"332Dd"	5.55
"S.BD"	"332De"	5.04
"S.BD"	"332Df"	5.09
"S.BD"	"332Dg"	4.10
"S.BD"	"332Ea"	3.81
"S.BD"	"332Ef"	2.81
"S.BD"	"332En"	3.62
"S.BD"	"332Fa"	3.09
"S.BD"	"332Fb"	3.31
"S.BD"	"332Fc"	2.68
"S.BD"	"332Fd"	3.31
"S.BD"	"341Aa"	5.18
"S.BD"	"341Ab"	5.17
"S.BD"	"341Ac"	5.09
"S.BD"	"341Ap"	5.78
"S.BD"	"341Aq"	5.40
"S.BD"	"341Ar"	4.90
"S.BD"	"341As"	4.98
"S.BD"	"341At"	4.78
"S.BD"	"341Au"	4.94
"S.BD"	"341Av"	5.18
"S.BD"	"341Aw"	5.74
"S.BD"	"341Ax"	5.61
"S.BD"	"341Ba"	5.45
"S.BD"	"341Bb"	5.64
"S.BD"	"341Bc"	5.60
"S.BD"	"341Bd"	5.22
"S.BD"	"341Be"	4.97
"S.BD"	"341Bf"	5.00
"S.BD"	"341Bg"	5.17
"S.BD"	"341Bh"	4.85
"S.BD"	"341Bj"	4.87
"S.BD"	"341Bk"	5.06
"S.BD"	"341Bm"	4.72
"S.BD"	"341Bn"	4.85
"S.BD"	"341Bo"	5.12
"S.BD"	"341Bp"	5.14
"S.BD"	"341Bq"	5.21
"S.BD"	"341Ca"	4.90
"S.BD"	"341Da"	3.96
"S.BD"	"341Db"	4.07
"S.BD"	"341Dc"	4.03
"S.BD"	"341Dd"	4.40
"S.BD"	"341De"	4.27
"S.BD"	"341Df"	4.61
"S.BD"	"341Dh"	4.65
"S.BD"	"341Di"	4.90
"S.BD"	"341Dj"	4.77
"S.BD"	"341Dk"	4.03
"S.BD"	"341Dl"	4.62
"S.BD"	"341Dm"	3.85
"S.BD"	"341Dn"	3.85
"S.BD"	"341Ea"	3.52
"S.BD"	"341Eb"	3.48
"S.BD"	"341Ec"	3.69
"S.BD"	"341Fa"	4.72
"S.BD"	"341Fb"	5.03
"S.BD"	"341Fc"	5.03
"S.BD"	"341Fd"	4.81
"S.BD"	"341Fe"	5.03
"S.BD"	"341Ff"	5.03
"S.BD"	"341Fg"	4.50
"S.BD"	"341Fj"	4.43
"S.BD"	"341Fk"	4.62
"S.BD"	"341Fl"	4.33
"S.BD"	"341Fm"	4.22
"S.BD"	"341Fn"	4.35
"S.BD"	"341Fo"	4.51
"S.BD"	"341Ga"	4.06
"S.BD"	"341Gb"	4.06
"S.BD"	"341Gc"	3.85
"S.BD"	"342Aa"	4.62
"S.BD"	"342Ac"	4.78
"S.BD"	"342Ad"	4.71
"S.BD"	"342Ba"	4.81
"S.BD"	"342Bb"	4.13
"S.BD"	"342Bc"	4.12
"S.BD"	"342Bd"	4.44
"S.BD"	"342Be"	4.62
"S.BD"	"342Bf"	3.93
"S.BD"	"342Bg"	3.81
"S.BD"	"342Bi"	4.38
"S.BD"	"342Bj"	4.09
"S.BD"	"342Bk"	4.48
"S.BD"	"342Bl"	4.12
"S.BD"	"342Ca"	3.76
"S.BD"	"342Cb"	4.24
"S.BD"	"342Cc"	4.25
"S.BD"	"342Cd"	4.25
"S.BD"	"342Ch"	4.11
"S.BD"	"342Db"	4.78
"S.BD"	"342Dc"	5.54
"S.BD"	"342Dd"	5.11
"S.BD"	"342De"	5.50
"S.BD"	"342Df"	3.64
"S.BD"	"342Dg"	5.49
"S.BD"	"342Dh"	5.28
"S.BD"	"342Di"	4.79
"S.BD"	"342Dk"	4.09
"S.BD"	"342Dl"	3.60
"S.BD"	"342Dm"	4.90
"S.BD"	"342Ea"	4.87
"S.BD"	"342Eb"	4.86
"S.BD"	"342Ec"	4.79
"S.BD"	"342Fa"	4.58
"S.BD"	"342Fb"	4.54
"S.BD"	"342Fc"	4.43
"S.BD"	"342Fd"	4.35
"S.BD"	"342Ff"	4.66
"S.BD"	"342Fg"	4.36
"S.BD"	"342Fi"	4.51
"S.BD"	"342Fj"	4.18
"S.BD"	"342Fk"	4.35
"S.BD"	"342Fl"	4.15
"S.BD"	"342Ga"	4.71
"S.BD"	"342Gb"	4.53
"S.BD"	"342Gc"	4.66
"S.BD"	"342Gd"	4.61
"S.BD"	"342Ge"	4.80
"S.BD"	"342Gf"	4.97
"S.BD"	"342Gg"	5.09
"S.BD"	"342Gj"	4.66
"S.BD"	"342Ha"	5.34
"S.BD"	"342Hb"	5.79
"S.BD"	"342Hc"	4.96
"S.BD"	"342Hd"	4.40
"S.BD"	"342He"	4.12
"S.BD"	"342Ia"	4.25
"S.BD"	"342Ib"	3.82
"S.BD"	"342Ic"	4.94
"S.BD"	"342Id"	4.17
"S.BD"	"342Ie"	4.32
"S.BD"	"342Ig"	5.02
"S.BD"	"342Im"	5.98
"S.BD"	"342Ja"	4.41
"S.BD"	"342Jb"	4.56
"S.BD"	"411Ab"	2.28
"S.BD"	"411Ac"	1.88
"S.BD"	"411Ad"	2.01
"S.BD"	"411Ae"	2.06
"S.BD"	"411Af"	2.33
"S.BD"	"M211Aa"	8.13
"S.BD"	"M211Ab"	8.39
"S.BD"	"M211Ac"	9.15
"S.BD"	"M211Ad"	8.89
"S.BD"	"M211Ae"	8.60
"S.BD"	"M211Af"	8.80
"S.BD"	"M211Ag"	8.25
"S.BD"	"M211Ba"	7.72
"S.BD"	"M211Bb"	8.01
"S.BD"	"M211Bc"	8.48
"S.BD"	"M211Bd"	8.12
"S.BD"	"M211Ca"	7.62
"S.BD"	"M211Cb"	7.66
"S.BD"	"M211Cc"	7.66
"S.BD"	"M211Cd"	8.37
"S.BD"	"M211Da"	6.85
"S.BD"	"M211Db"	7.60
"S.BD"	"M211Dc"	7.81
"S.BD"	"M211Dd"	8.53
"S.BD"	"M211De"	8.09
"S.BD"	"M211Df"	9.39
"S.BD"	"M221Aa"	6.47
"S.BD"	"M221Ab"	6.11
"S.BD"	"M221Ac"	7.47
"S.BD"	"M221Ad"	6.90
"S.BD"	"M221Ba"	8.56
"S.BD"	"M221Bb"	8.46
"S.BD"	"M221Bc"	8.59
"S.BD"	"M221Bd"	7.60
"S.BD"	"M221Be"	7.12
"S.BD"	"M221Bf"	8.04
"S.BD"	"M221Ca"	5.75
"S.BD"	"M221Cb"	6.00
"S.BD"	"M221Cc"	5.49
"S.BD"	"M221Cd"	5.31
"S.BD"	"M221Ce"	5.38
"S.BD"	"M221Da"	6.17
"S.BD"	"M221Db"	6.24
"S.BD"	"M221Dc"	6.74
"S.BD"	"M221Dd"	6.52
"S.BD"	"M223Aa"	4.55
"S.BD"	"M223Ab"	4.11
"S.BD"	"M231Aa"	4.43
"S.BD"	"M231Ab"	4.45
"S.BD"	"M231Ac"	4.83
"S.BD"	"M231Ad"	4.38
"S.BD"	"M242Aa"	6.02
"S.BD"	"M242Ac"	6.10
"S.BD"	"M242Ad"	6.62
"S.BD"	"M242Ae"	6.50
"S.BD"	"M242Af"	6.65
"S.BD"	"M242Ag"	5.54
"S.BD"	"M242Ah"	5.48
"S.BD"	"M242Ai"	6.25
"S.BD"	"M242Ba"	6.18
"S.BD"	"M242Bb"	6.16
"S.BD"	"M242Bc"	5.97
"S.BD"	"M242Be"	5.75
"S.BD"	"M242Bg"	5.54
"S.BD"	"M242Ca"	5.23
"S.BD"	"M242Cb"	5.39
"S.BD"	"M242Cc"	5.12
"S.BD"	"M242Cd"	5.89
"S.BD"	"M242Ce"	5.50
"S.BD"	"M242Cf"	5.92
"S.BD"	"M242Da"	7.28
"S.BD"	"M242Db"	6.71
