"","Alabama","Alaska","Alberta","Antarctic_Continent","Arabian_Peninsula","Arizona","Arkansas","Australia","Brazil","British_Columbia","California","Caribbean","Caucasus","China","Colorado","Connecticut","Delaware","District_of_Columbia","East_Europe","East_Tropical_Africa","Eastern_Asia","Eastern_Canada","Florida","Georgia","Hawaii","Idaho","Illinois","Indian_Subcontinent","Indiana","Indo.China","Iowa","Kansas","Kentucky","Louisiana","Macaronesia","Maine","Malesia","Manitoba","Maryland","Massachusetts","Mesoamerica","Michigan","Middle_Asia","Middle_Atlantic_Ocean","Middle_Europe","Minnesota","Mississippi","Missouri","Mongolia","Montana","Nebraska","Nevada","New_Brunswick","New_Hampshire","New_Jersey","New_Mexico","New_York","New_Zealand","Newfoundland","North_Carolina","North_Dakota","North_Indian_Ocean","North.Central_Pacific","Northeast_Tropical_Africa","Northern_Africa","Northern_Europe","Northern_Mexico","Northern_South_America","Northwest_Territory","Northwestern_Pacific","Nova_Scotia","Nunavut","Ohio","Oklahoma","Ontario","Oregon","Pennsylvania","Prince_Edward_Island","Quebec","Rhode_Island","Russian_Far_East","Saskatchewan","Siberia","South_Carolina","South_Dakota","South_Tropical_Africa","South.Central_Pacific","Southeastern_Europe","Southern_Africa","Southern_Mexico","Southern_South_America","Southwestern_Europe","Southwestern_Pacific","Subantarctic_Islands","Subarctic_America","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West_Tropical_Africa","West_Virginia","West.Central_Tropical_Africa","Western_Asia","Western_Indian_Ocean","Western_South_America","Wisconsin","Wyoming","Yukon_Territory"
"South.Central_Pacific",0.925531914893617,0.976076555023923,0.969465648854962,1,0.900199600798403,0.950295857988166,0.927849927849928,0.841437632135307,0.925423728813559,0.96271186440678,0.962095875139353,0.898989898989899,0.954599761051374,0.913565426170468,0.96390977443609,0.940766550522648,0.926062846580407,0.932075471698113,0.967174677608441,0.868031854379977,0.881469115191987,0.954887218045113,0.905100830367734,0.925257731958763,0.703703703703704,0.966216216216216,0.938506588579795,0.907350216182829,0.937007874015748,0.880857823669579,0.943462897526502,0.945686900958466,0.939209726443769,0.919424460431655,0.934020618556701,0.945054945054945,0.851007887817704,0.965116279069767,0.933734939759036,0.941379310344828,0.920661157024793,0.941747572815534,0.971264367816092,0.96078431372549,0.961240310077519,0.950083194675541,0.918604651162791,0.941002949852507,0.975708502024291,0.963149078726968,0.950177935943061,0.96048632218845,0.946547884187082,0.944852941176471,0.933554817275748,0.952080706179067,0.943307086614173,0.888888888888889,0.964285714285714,0.926797385620915,0.970649895178197,0.779264214046823,1,0.881761006289308,0.946820809248555,0.962848297213622,0.941437444543035,0.916743755781684,0.977337110481586,0.56,0.951327433628319,0.985401459854015,0.940251572327044,0.937244201909959,0.942857142857143,0.967407407407407,0.938650306748466,0.96056338028169,0.950530035335689,0.933980582524272,0.955017301038062,0.967413441955194,0.978125,0.920547945205479,0.960216998191682,0.877551020408163,0,0.95987963891675,0.884907709011943,0.929038281979458,0.928369462770971,0.957671957671958,0.620137299771167,1,0.972350230414747,0.937232524964337,0.937682570593963,0.964444444444444,0.940959409594096,0.939972714870396,0.964686998394864,0.878306878306878,0.941080196399345,0.874547647768396,0.950367647058823,0.765799256505576,0.933090909090909,0.946037099494098,0.966442953020134,0.978319783197832
"Southeastern_Europe",0.701473414477899,0.620211898940505,0.606901725431358,0.993384785005513,0.693129770992366,0.686819830713422,0.691078561917443,0.846153846153846,0.864253393665158,0.58541815582559,0.637749120750293,0.861033907726515,0.188335358444714,0.587878787878788,0.641791044776119,0.625451916124367,0.672592592592593,0.819366852886406,0.151624548736462,0.787914691943128,0.605381165919282,0.932059447983015,0.723970944309927,0.688328075709779,0.903614457831325,0.63169164882227,0.634048257372654,0.590609555189456,0.635734072022161,0.779497098646035,0.640727272727273,0.69198606271777,0.664621676891616,0.710106382978723,0.51468315301391,0.60590405904059,0.838974358974359,0.610566037735849,0.646978954514596,0.622750179985601,0.83159980188212,0.606166783461808,0.343521594684385,0.995609220636663,0.152242577384713,0.604255319148936,0.710086840347361,0.669132481506389,0.508825786646201,0.624466571834993,0.676148796498906,0.668711656441718,0.608903020667727,0.60679970436068,0.632884479092842,0.674157303370786,0.614958448753463,0.90917516218721,0.623646960865945,0.655654383735705,0.662519440124417,0.963898916967509,1,0.730673316708229,0.237753882915173,0.282474226804124,0.763429752066116,0.883597883597884,0.657487091222031,0.952785646836638,0.620935765265662,0.923890063424947,0.622145328719723,0.686121919584955,0.58860319666435,0.618598382749326,0.613963039014374,0.671821305841924,0.581090909090909,0.645015105740181,0.519826964671954,0.624615384615385,0.383022774327122,0.692007797270955,0.643171806167401,0.829686575990538,0.95987963891675,0,0.809248554913295,0.815957446808511,0.80427807486631,0.0695553021664766,0.924558587479936,0.971922246220302,0.799220272904483,0.66887417218543,0.712418300653595,0.654986522911051,0.622501850481125,0.647211413748379,0.60195530726257,0.836421725239617,0.646478873239437,0.827838827838828,0.186083289404323,0.864884929472903,0.848901098901099,0.613409415121255,0.637010676156584,0.643463497453311
"Southern_Africa",0.800673400673401,0.913119026933102,0.882259347653142,0.995186522262335,0.589951377633712,0.818757921419518,0.79523141654979,0.68314472900536,0.764767381076843,0.869992441421013,0.847852760736196,0.749274521183981,0.820382165605096,0.719883284701959,0.858369098712446,0.84238714613619,0.832025117739403,0.907815631262525,0.83858764186633,0.344913151364764,0.70378042465044,0.97459584295612,0.761421319796954,0.795891318754142,0.850448654037886,0.867169811320755,0.826271186440678,0.656462585034014,0.828947368421053,0.678714859437751,0.835257890685142,0.813097866077998,0.821710999281093,0.782913165266106,0.750410509031199,0.849882720875684,0.669156883671291,0.876701361088871,0.811023622047244,0.84006092916984,0.760164693772517,0.844559585492228,0.833449965010497,0.983233532934132,0.834107498341075,0.845577211394303,0.790288529204785,0.812898653437279,0.86960065199674,0.876691729323308,0.836293436293436,0.854780733285406,0.864636209813875,0.848081440877056,0.820224719101124,0.825688073394495,0.830409356725146,0.902293120638086,0.896888888888889,0.798397863818425,0.871074380165289,0.854651162790698,0.997584541062802,0.400523560209424,0.723404255319149,0.846265409717186,0.805376344086022,0.771775082690187,0.913443830570902,0.853509664292981,0.871729957805907,0.983908045977012,0.830533235938641,0.798090040927694,0.845928099779897,0.869318181818182,0.822382671480144,0.897058823529412,0.852193995381062,0.83974358974359,0.862700228832952,0.877450980392157,0.868900218499636,0.797676008202324,0.856920684292379,0.289164086687306,0.884907709011943,0.809248554913295,0,0.773835920177384,0.745819397993311,0.805721096543504,0.782905982905983,0.983529411764706,0.951578947368421,0.822873082287308,0.786363636363636,0.856534090909091,0.846274509803922,0.814461118690314,0.868731563421829,0.458697112155809,0.837797619047619,0.414852752880922,0.755079626578803,0.553107789142408,0.768500948766603,0.840120663650075,0.876598946576373,0.927404718693285
"Southern_Mexico",0.596330275229358,0.84934665641814,0.786780383795309,1,0.812138728323699,0.578703703703704,0.610406091370558,0.776927282668125,0.468734852157053,0.778682959945689,0.691011235955056,0.380672717565403,0.817441860465116,0.764613573950569,0.710594315245478,0.715854495538778,0.692415730337079,0.834494773519164,0.824884792626728,0.729852440408627,0.720326765977895,0.968503937007874,0.511008111239861,0.60337552742616,0.86470078057242,0.774915254237288,0.651340996168582,0.745003996802558,0.669301712779974,0.750700280112045,0.697722567287785,0.640821736249172,0.657365347177158,0.5893536121673,0.845029239766082,0.741077676696991,0.75098814229249,0.77698355968549,0.661279896574014,0.712918660287081,0.245102723363593,0.712191872085276,0.83153894870171,0.989847715736041,0.822570911285456,0.725067385444744,0.601527689369828,0.637411915438821,0.860566448801743,0.766216216216216,0.691349480968858,0.720960415314731,0.783783783783784,0.736510161177295,0.682154882154882,0.602625298329356,0.695652173913043,0.913269731136166,0.829019607843137,0.632281553398058,0.761764705882353,0.901861252115059,0.997955010224949,0.743742550655542,0.811212814645309,0.829954218443427,0.330348258706468,0.395112016293279,0.864077669902913,0.88702559576346,0.772284644194757,0.966666666666667,0.685319289005925,0.600247524752475,0.72769332452082,0.766367137355584,0.682084690553746,0.820678513731826,0.759834368530021,0.728183118741059,0.808350444900753,0.780203784570597,0.843729481286934,0.614383137011779,0.738161559888579,0.739376770538244,0.929038281979458,0.815957446808511,0.773835920177384,0,0.497942386831276,0.818380743982494,0.827272727272727,0.988,0.936363636363636,0.647727272727273,0.483769633507853,0.715019255455712,0.741754385964912,0.648514851485149,0.767596281540505,0.742525930445394,0.701472556894244,0.742990654205608,0.797057331303907,0.780436312456017,0.403897254207263,0.71680216802168,0.767410412440838,0.876996805111821
"Southern_South_America",0.662769230769231,0.837335398915569,0.792412312097351,0.991761071060762,0.799126637554585,0.646100116414435,0.666666666666667,0.760307861462342,0.320019483682416,0.77717019822283,0.71638418079096,0.463231347289318,0.796491228070175,0.764474202441906,0.737321196358908,0.748445058742225,0.746817538896747,0.862917398945518,0.811123986095017,0.719178082191781,0.725736359246741,0.966202783300199,0.606060606060606,0.656761673741662,0.867016622922135,0.774744027303754,0.700514138817481,0.744783306581059,0.720159151193634,0.771106941838649,0.738707435719249,0.685123415610407,0.706074461136512,0.650510204081633,0.824742268041237,0.770260747004933,0.760675273088381,0.791216702663787,0.711125569290826,0.746730901582932,0.450792126740278,0.745137491616365,0.81389420012747,0.987692307692308,0.802064359441409,0.747625508819539,0.659192825112108,0.693101225016119,0.836137527432334,0.779591836734694,0.735191637630662,0.741345525800131,0.797276853252648,0.764290755116443,0.728813559322034,0.665066026410564,0.736074270557029,0.865266841644794,0.829249011857707,0.676434676434676,0.785185185185185,0.907849829351536,0.997933884297521,0.733812949640288,0.78596087456847,0.810401579986833,0.565,0.424769703172979,0.846655791190865,0.894924309884239,0.799245283018868,0.96039603960396,0.725646123260437,0.667496886674969,0.75249500998004,0.766149870801034,0.718032786885246,0.833876221498371,0.779013203613621,0.768011527377522,0.809786354238456,0.790322580645161,0.816259087904825,0.671865252651279,0.755960729312763,0.726495726495726,0.928369462770971,0.80427807486631,0.745819397993311,0.497942386831276,0,0.803080308030803,0.841221374045802,0.957575757575758,0.902752293577982,0.701397712833545,0.596842105263158,0.731266149870801,0.768197879858657,0.696139476961395,0.767379679144385,0.738489871086556,0.743935309973046,0.73090481786134,0.783783783783784,0.763288447909284,0.323843416370107,0.748976807639836,0.778080326752893,0.855072463768116
"Southwestern_Europe",0.699138502319417,0.606808510638298,0.597189695550351,0.992982456140351,0.688394276629571,0.686641697877653,0.691034482758621,0.839107457428068,0.864739287558079,0.572383073496659,0.636033857315599,0.859187178019462,0.222082810539523,0.606273215022699,0.638537271448664,0.616829451540195,0.664098613251156,0.812133072407045,0.177639751552795,0.78361858190709,0.610230179028133,0.928089887640449,0.72125,0.685583822570124,0.896786757546251,0.624907338769459,0.633333333333333,0.606060606060606,0.632183908045977,0.777777777777778,0.63567649281935,0.68763557483731,0.660777385159011,0.707988980716253,0.491143317230274,0.594781273983116,0.835616438356164,0.596229379418696,0.638282899366643,0.612565445026178,0.833248601931876,0.601454545454545,0.36682725395733,0.9953434225844,0.15088177661659,0.59499263622975,0.70795847750865,0.668292682926829,0.515587529976019,0.615952732644018,0.672479150871873,0.663604240282685,0.593698175787728,0.595695618754804,0.621780721118469,0.674838709677419,0.604885057471264,0.900681596884129,0.60313315926893,0.650459921156373,0.654781199351702,0.960227272727273,1,0.72680412371134,0.223181257706535,0.25160370634355,0.767515923566879,0.884657236126224,0.641441441441441,0.948361469712016,0.602977667493797,0.917225950782998,0.618090452261307,0.687248322147651,0.581831290555155,0.606145251396648,0.608232789212207,0.654676258992806,0.566137566137566,0.635220125786163,0.51310861423221,0.615384615384615,0.381531853972799,0.687962340282448,0.636641221374046,0.826723611958511,0.957671957671958,0.0695553021664766,0.805721096543504,0.818380743982494,0.803080308030803,0,0.914572864321608,0.97025171624714,0.784394250513347,0.665294924554184,0.714125560538117,0.650837988826816,0.615088529638183,0.641610738255034,0.589855072463768,0.834765366820886,0.640350877192982,0.824716267339218,0.226016260162602,0.861003861003861,0.848968105065666,0.607407407407407,0.631929046563193,0.628774422735346
"Southwestern_Pacific",0.866133866133866,0.946026986506747,0.940491591203105,1,0.805333333333333,0.90127970749543,0.855626326963907,0.593305439330544,0.832050384884535,0.928486293206198,0.912739965095986,0.791767554479419,0.915285451197053,0.76710182767624,0.912472647702407,0.893074119076549,0.870886075949367,0.906614785992218,0.929219600725953,0.718085106382979,0.715272978576365,0.968586387434555,0.818681318681319,0.859512195121951,0.71868978805395,0.92627824019025,0.886266094420601,0.73661670235546,0.884615384615385,0.660477453580902,0.899386503067485,0.881142857142857,0.885336273428886,0.847457627118644,0.891008174386921,0.909433962264151,0.559712230215827,0.926797385620915,0.868565169769989,0.893848009650181,0.819054146675805,0.90080738177624,0.928042328042328,0.982905982905983,0.927663734115347,0.908235294117647,0.854855923159018,0.877022653721683,0.938088829071332,0.929078014184397,0.891491985203453,0.911797133406836,0.922636103151863,0.899117276166457,0.880141010575793,0.904030710172745,0.889140271493213,0.811175337186898,0.937597503900156,0.867850098619329,0.922865013774105,0.635036496350365,1,0.752873563218391,0.881508078994614,0.937430167597765,0.875,0.821052631578947,0.946843853820598,0.474949899799599,0.920114122681883,0.974093264248705,0.889265536723164,0.865580448065173,0.908987485779295,0.924242424242424,0.886792452830189,0.933774834437086,0.919018404907975,0.887434554973822,0.905683192261185,0.927027027027027,0.943757030371204,0.856996935648621,0.915211970074813,0.736516357206012,0.620137299771167,0.924558587479936,0.782905982905983,0.827272727272727,0.841221374045802,0.914572864321608,0,0.983606557377049,0.96137339055794,0.877894736842105,0.866771159874608,0.917748917748918,0.903919089759798,0.883910386965377,0.924311926605505,0.735323383084577,0.895348837209302,0.743970315398887,0.901271503365744,0.60864040660737,0.839901477832512,0.904988123515439,0.931360946745562,0.954692556634304
"Subantarctic_Islands",0.979441997063142,0.92507204610951,0.942604856512141,0.703703703703704,0.981395348837209,0.968992248062015,0.97427652733119,0.974857142857143,0.983769161406673,0.946050096339114,0.966101694915254,0.989118607181719,0.971279373368146,0.984952978056426,0.95959595959596,0.952286282306163,0.961702127659574,0.948453608247423,0.966751918158568,0.985148514851485,0.978704525288376,0.903225806451613,0.981865284974093,0.977304964539007,0.92964824120603,0.953934740882918,0.96078431372549,0.98578811369509,0.960992907801418,0.993265993265993,0.955555555555556,0.967567567567568,0.969335604770017,0.977564102564103,0.951690821256039,0.949473684210526,0.986915887850467,0.941573033707865,0.96964586846543,0.952848722986248,0.984196663740123,0.952468007312614,0.9616,0.935483870967742,0.963015647226173,0.950943396226415,0.977309562398703,0.967051070840198,0.943262411347518,0.954372623574145,0.959266802443992,0.959114139693356,0.931216931216931,0.945031712473573,0.954802259887006,0.966759002770083,0.953900709219858,0.879396984924623,0.919003115264797,0.971181556195965,0.940886699507389,0.991228070175439,1,0.980662983425414,0.969773299748111,0.954782608695652,0.981060606060606,0.986138613861386,0.914893617021277,1,0.931758530183727,0.848484848484849,0.957522123893805,0.97583081570997,0.953488372093023,0.95364238410596,0.958691910499139,0.908450704225352,0.947474747474747,0.945945945945946,0.952662721893491,0.938095238095238,0.954305799648506,0.978755690440061,0.950207468879668,0.98766954377312,1,0.971922246220302,0.983529411764706,0.988,0.957575757575758,0.97025171624714,0.983606557377049,0,0.849315068493151,0.971428571428571,0.981171548117155,0.960264900662252,0.949044585987261,0.966767371601209,0.949275362318841,0.991240875912409,0.962962962962963,0.984168865435356,0.976401179941003,0.978586723768737,0.980061349693252,0.954022988505747,0.954285714285714,0.912751677852349
"Subarctic_America",0.854033290653009,0.467561521252796,0.613019891500904,0.952755905511811,0.932075471698113,0.816933638443936,0.839335180055402,0.944615384615385,0.950372208436725,0.644588045234249,0.779697624190065,0.956820412168793,0.799076212471132,0.893805309734513,0.708933717579251,0.741293532338308,0.775438596491228,0.789115646258503,0.741496598639456,0.940528634361233,0.841890790546047,0.740740740740741,0.889908256880734,0.843478260869565,0.899665551839465,0.681159420289855,0.786516853932584,0.910194174757282,0.780120481927711,0.930124223602484,0.761344537815126,0.819847328244275,0.810771470160116,0.853591160220994,0.848249027237354,0.666086956521739,0.953846153846154,0.611009174311927,0.795093795093795,0.730706075533662,0.935431799838579,0.724884080370943,0.782068965517241,1,0.74346201743462,0.707936507936508,0.854951185495119,0.83026874115983,0.697896749521989,0.677316293929712,0.790186125211506,0.755458515283843,0.623430962343096,0.671902268760908,0.75594294770206,0.785888077858881,0.737951807228916,0.879598662207358,0.458432304038005,0.831234256926952,0.711462450592885,0.981707317073171,1,0.934466019417476,0.854586129753915,0.653333333333333,0.916955017301038,0.956756756756757,0.43455497382199,0.978494623655914,0.621621621621622,0.590361445783133,0.771428571428571,0.858267716535433,0.687405159332322,0.704545454545455,0.759177679882526,0.614583333333333,0.60672268907563,0.731617647058823,0.644151565074135,0.634615384615385,0.674140508221226,0.852437417654809,0.735395189003436,0.958287596048299,0.972350230414747,0.799220272904483,0.951578947368421,0.936363636363636,0.902752293577982,0.784394250513347,0.96137339055794,0.849315068493151,0,0.819178082191781,0.884469696969697,0.732954545454545,0.691768826619965,0.808398950131234,0.690184049079755,0.974522292993631,0.78125,0.948717948717949,0.853178155774396,0.954144620811287,0.934472934472934,0.729903536977492,0.6864,0.422110552763819
"Tennessee",0.13201581027668,0.600429645542428,0.500482160077146,0.993453355155483,0.804733727810651,0.522827687776141,0.154228855721393,0.832762165867032,0.756645008860012,0.485040797824116,0.527659574468085,0.71523619427811,0.654814814814815,0.681505277650298,0.488964346349745,0.25114995400184,0.231499051233397,0.57840616966581,0.64714494875549,0.793103448275862,0.608416130917592,0.907120743034056,0.315634218289086,0.146625290923196,0.864623243933589,0.49683257918552,0.152173913043478,0.721388367729831,0.151567944250871,0.742663656884876,0.254865616311399,0.290605794556629,0.0794192997438087,0.213576158940397,0.759519038076152,0.323890462700661,0.79322853688029,0.430515063168124,0.14018691588785,0.258920402561757,0.693557748113755,0.246684350132626,0.682382133995037,0.99349593495935,0.637917637917638,0.296229802513465,0.182348043297252,0.155331654072208,0.686196623634558,0.466666666666667,0.33953488372093,0.545687446626815,0.424116424116424,0.318826868495743,0.216143497757848,0.50229709035222,0.219512195121951,0.897828863346105,0.549171270718232,0.126760563380282,0.454545454545455,0.935960591133005,0.996710526315789,0.782874617737003,0.72133526850508,0.630716134598792,0.591463414634146,0.771643663739021,0.639722863741339,0.918741808650065,0.413471502590674,0.916923076923077,0.15230635335074,0.22792937399679,0.277340332458443,0.505050505050505,0.170815450643777,0.518433179723502,0.358665430954588,0.280155642023346,0.55820348304308,0.49402390438247,0.637467476149176,0.158487530168946,0.403377110694184,0.817921146953405,0.937232524964337,0.66887417218543,0.822873082287308,0.647727272727273,0.701397712833545,0.665294924554184,0.877894736842105,0.971428571428571,0.819178082191781,0,0.364935064935065,0.525252525252525,0.290995260663507,0.104333868378812,0.484154929577465,0.832939322301024,0.149466192170818,0.812220566318927,0.677701436602124,0.824928639391056,0.754237288135593,0.247739602169982,0.502254283137962,0.653061224489796
"Texas",0.306096794468887,0.723150357995227,0.584739545121057,0.995731056563501,0.794029850746269,0.332541567695962,0.2911227154047,0.800560224089636,0.678058444774641,0.589923023093072,0.46889400921659,0.61180973209404,0.702863961813842,0.699800399201597,0.440159574468085,0.491861288039632,0.457971014492754,0.733695652173913,0.711583924349882,0.763678696158324,0.659302896416298,0.938271604938272,0.340071343638526,0.31640866873065,0.87917042380523,0.566736547868623,0.370565045992116,0.713588283157038,0.400271370420624,0.746425166825548,0.44626334519573,0.326962457337884,0.382765531062124,0.276401564537158,0.780966767371601,0.535018050541516,0.777777777777778,0.567527675276753,0.399866932801065,0.486962649753347,0.580283064909712,0.468771448181194,0.725081433224756,0.991498405951116,0.708617482951023,0.483333333333333,0.308447937131631,0.323665128543177,0.750937734433608,0.536211699164345,0.418986438258387,0.477621910487642,0.616459627329193,0.531453362255965,0.44205412907703,0.311274509803922,0.457259158751696,0.926059513074842,0.70268074735987,0.349127182044888,0.527355623100304,0.926186291739895,0.997858672376874,0.75764993880049,0.720657276995305,0.714478114478114,0.317395727365209,0.673958333333333,0.75,0.922865013774105,0.611154144074361,0.950819672131147,0.422372881355932,0.232824427480916,0.488087134104833,0.556142668428005,0.433936955063716,0.695142378559464,0.553024911032028,0.511078286558346,0.692307692307692,0.569924812030075,0.71737660581474,0.330783938814532,0.472701149425287,0.779198140615921,0.937682570593963,0.712418300653595,0.786363636363636,0.483769633507853,0.596842105263158,0.714125560538117,0.866771159874608,0.981171548117155,0.884469696969697,0.364935064935065,0,0.461030383091149,0.533671252715424,0.375318066157761,0.564979480164159,0.799373040752351,0.455172413793103,0.790167865707434,0.697976128697457,0.814088598402324,0.641373080397471,0.479050279329609,0.527526132404181,0.758278145695364
"Utah",0.562550443906376,0.496132596685083,0.321463897131553,0.98974358974359,0.821862348178138,0.219219219219219,0.51864406779661,0.864619678995115,0.838032393521296,0.329619312906221,0.242774566473988,0.813134732566012,0.638972809667674,0.746400371574547,0.159722222222222,0.502356267672008,0.554474708171206,0.731382978723404,0.617910447761194,0.838945827232797,0.705637982195846,0.893548387096774,0.633082706766917,0.566112430720507,0.878467635402906,0.228915662650602,0.458119658119658,0.772079772079772,0.479500891265597,0.838487972508591,0.437796771130104,0.421383647798742,0.521397379912664,0.575296108291032,0.769547325102881,0.49080348499516,0.872235872235872,0.399800598205384,0.516941789748045,0.493908153701968,0.79021803182086,0.457013574660633,0.617920540997464,0.99320882852292,0.61776367961935,0.415441176470588,0.581276595744681,0.474678111587983,0.616717635066259,0.232472324723247,0.368922783603432,0.133624454148472,0.514957264957265,0.483996120271581,0.505968778696051,0.215625,0.477718360071301,0.891677675033025,0.531285551763367,0.538338658146965,0.365145228215768,0.966921119592875,1,0.828393135725429,0.696745562130177,0.602824360105914,0.499380421313507,0.852040816326531,0.528571428571429,0.956580732700136,0.510117145899894,0.884615384615385,0.481745325022262,0.447540983606557,0.448522829006267,0.275387263339071,0.469710272168569,0.581947743467934,0.460588793922127,0.532934131736527,0.569953051643193,0.349693251533742,0.574090505767524,0.572719802793755,0.317307692307692,0.868517165814463,0.964444444444444,0.654986522911051,0.856534090909091,0.715019255455712,0.731266149870801,0.650837988826816,0.917748917748918,0.960264900662252,0.732954545454545,0.525252525252525,0.461030383091149,0,0.484936831875607,0.518032786885246,0.281081081081081,0.885760257441673,0.504553734061931,0.864741641337386,0.69015873015873,0.888780487804878,0.804511278195489,0.444444444444444,0.189289012003693,0.518691588785047
"Vermont",0.377938517179023,0.430051813471503,0.359908883826879,0.986725663716814,0.829239766081871,0.547956630525438,0.365807067812798,0.856923076923077,0.833116036505867,0.364406779661017,0.521982414068745,0.802083333333333,0.618807724601176,0.70990099009901,0.442590775269872,0.105603448275862,0.246927374301676,0.531502423263328,0.580778790389395,0.826439578264396,0.623711340206186,0.856262833675565,0.502088554720134,0.375221238938053,0.849358974358974,0.40169133192389,0.23625843780135,0.751647237709072,0.213346814964611,0.778053316800992,0.221739130434783,0.377551020408163,0.270750988142292,0.429933269780744,0.756853396901073,0.102222222222222,0.832775919732441,0.257471264367816,0.233791748526523,0.113490364025696,0.768542199488491,0.133744855967078,0.645714285714286,0.995614035087719,0.565602836879433,0.164397905759162,0.403071017274472,0.321705426356589,0.610849056603774,0.371188222923239,0.34061135371179,0.525691699604743,0.195516811955168,0.0846325167037862,0.186192468619247,0.522231909328684,0.128412537917088,0.871794871794872,0.343163538873995,0.306523681858803,0.352587244283995,0.947932618683001,1,0.820713664055701,0.706316652994258,0.53,0.688048615800135,0.84390243902439,0.456859971711457,0.933774834437086,0.203473945409429,0.865580448065173,0.17979797979798,0.411223551057958,0.136178861788618,0.434402332361516,0.163021868787276,0.322990126939351,0.130434782608696,0.153049482163406,0.459227467811159,0.325443786982249,0.545271629778672,0.374538745387454,0.329658213891951,0.857605177993528,0.940959409594096,0.622501850481125,0.846274509803922,0.741754385964912,0.768197879858657,0.615088529638183,0.903919089759798,0.949044585987261,0.691768826619965,0.290995260663507,0.533671252715424,0.484936831875607,0,0.273229070837167,0.392016376663255,0.864864864864865,0.197927461139896,0.844463229078614,0.676837725381415,0.860986547085202,0.818392134181608,0.131995776135164,0.421052631578947,0.468879668049793
"Virginia",0.147262914417887,0.582554517133956,0.478016838166511,0.990668740279938,0.810707456978968,0.520863309352518,0.197092084006462,0.825620389000671,0.754202898550725,0.459030837004405,0.510402219140083,0.702931596091205,0.633863965267728,0.665309814563546,0.48595041322314,0.210008936550492,0.195211786372007,0.590123456790123,0.623748211731044,0.789325842696629,0.588066551921974,0.908554572271386,0.30835734870317,0.137017411052233,0.860122699386503,0.488126649076517,0.167752442996743,0.711645101663586,0.164406779661017,0.733924611973392,0.254725472547255,0.315115286080273,0.13050706566916,0.219354838709677,0.755339805825243,0.281393217231897,0.787663107947805,0.41564561734213,0.0951199338296112,0.217777777777778,0.688888888888889,0.236457437661221,0.669621273166801,0.993817619783617,0.610310841546626,0.282722513089005,0.187347931873479,0.201962387571545,0.672762271414822,0.458844133099825,0.353206865401987,0.537822111388196,0.390342052313883,0.274563820018365,0.171752397558849,0.505231689088191,0.172881355932203,0.899386503067485,0.528281750266809,0.0793893129770992,0.444227005870841,0.938388625592417,0.996875,0.780597014925373,0.704964539007092,0.598656591099916,0.586124401913876,0.768757687576876,0.619153674832962,0.916981132075472,0.388164493480441,0.909090909090909,0.153259949195597,0.261345852895149,0.252765957446809,0.478688524590164,0.137844611528822,0.491111111111111,0.326732673267327,0.247169811320755,0.540516473731077,0.472972972972973,0.611814345991561,0.132549019607843,0.398907103825137,0.813594954449895,0.939972714870396,0.647211413748379,0.814461118690314,0.648514851485149,0.696139476961395,0.641610738255034,0.883910386965377,0.966767371601209,0.808398950131234,0.104333868378812,0.375318066157761,0.518032786885246,0.273229070837167,0,0.460616438356164,0.829362029208301,0.14878892733564,0.812227074235808,0.660747091243111,0.824561403508772,0.745833333333333,0.239015817223199,0.493426818580193,0.63019693654267
"Washington",0.543386689132266,0.35052754982415,0.238790406673618,0.98874296435272,0.83974358974359,0.409375,0.524822695035461,0.86676321506155,0.863777089783282,0.12,0.268768768768769,0.84280701754386,0.599056603773585,0.722037125178486,0.287272727272727,0.411298315163528,0.489754098360656,0.68,0.554347826086957,0.850837138508371,0.652173913043478,0.876760563380282,0.636932707355243,0.539223781998348,0.878014184397163,0.131450827653359,0.434704830053667,0.757546251217137,0.437383177570093,0.824085005903188,0.408591408591409,0.470311027332705,0.476669716376944,0.573451327433628,0.752173913043478,0.384301732925586,0.866751269035533,0.327024185068349,0.464968152866242,0.408866995073892,0.809118541033435,0.380816714150047,0.603890362511052,0.996275605214153,0.551695616211745,0.345559845559846,0.565449688334817,0.473495058400719,0.573735199138859,0.182170542635659,0.400200601805416,0.297346752058554,0.386877828054299,0.374872318692543,0.434908389585342,0.389250814332248,0.398130841121495,0.872340425531915,0.417170495767836,0.495,0.364035087719298,0.970027247956403,1,0.842276422764228,0.681538461538462,0.520814061054579,0.608194622279129,0.87467018469657,0.441624365482233,0.956204379562044,0.388951521984216,0.867132867132867,0.419234360410831,0.506849315068493,0.36150234741784,0.0828828828828829,0.40754369825207,0.465822784810127,0.348651348651349,0.44,0.482724580454097,0.306695464362851,0.510697674418605,0.539914163090129,0.325910931174089,0.884586180713743,0.964686998394864,0.60195530726257,0.868731563421829,0.767596281540505,0.767379679144385,0.589855072463768,0.924311926605505,0.949275362318841,0.690184049079755,0.484154929577465,0.564979480164159,0.281081081081081,0.392016376663255,0.460616438356164,0,0.900923593618808,0.441682600382409,0.870253164556962,0.658568614576494,0.89311408016444,0.838674033149171,0.373540856031128,0.225994180407371,0.422885572139304
